Date,Name of State,Susceptible,Total predicted cases,Death Rate (Predicted),Recovery Rate (Predicted),Population Share,Action,Normalized Action,Reward
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
22-09-2020,Assam,30128829,852233,1.030000012,45.84638239,15.9754566,,,
22-09-2020,Delhi,14857183,1557893,1.030045067,47.4436306,8.59445833,,,
22-09-2020,Jharkhand,32426600,445064,1.02996423,46.13965632,16.8880236,,,
22-09-2020,Maharashtra,91555394,16552127,1.030103261,45.07476894,57.5291825,,,
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
22-09-2020,Assam,30128829,852233,1.030000012,45.84638239,15.9754566,,,
22-09-2020,Delhi,14857183,1557893,1.030045067,47.4436306,8.59445833,,,
22-09-2020,Jharkhand,32426600,445064,1.02996423,46.13965632,16.8880236,,,
22-09-2020,Maharashtra,91555394,16552127,1.030103261,45.07476894,57.5291825,,,
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
22-09-2020,Assam,30128829,852233,1.030000012,45.84638239,15.9754566,,,
22-09-2020,Delhi,14857183,1557893,1.030045067,47.4436306,8.59445833,,,
22-09-2020,Jharkhand,32426600,445064,1.02996423,46.13965632,16.8880236,,,
22-09-2020,Maharashtra,91555394,16552127,1.030103261,45.07476894,57.5291825,,,
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
22-09-2020,Assam,30128829,852233,1.030000012,45.84638239,15.9754566,,,
22-09-2020,Delhi,14857183,1557893,1.030045067,47.4436306,8.59445833,,,
22-09-2020,Jharkhand,32426600,445064,1.02996423,46.13965632,16.8880236,,,
22-09-2020,Maharashtra,91555394,16552127,1.030103261,45.07476894,57.5291825,,,
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
22-09-2020,Assam,30128829,852233,1.030000012,45.84638239,15.9754566,,,
22-09-2020,Delhi,14857183,1557893,1.030045067,47.4436306,8.59445833,,,
22-09-2020,Jharkhand,32426600,445064,1.02996423,46.13965632,16.8880236,,,
22-09-2020,Maharashtra,91555394,16552127,1.030103261,45.07476894,57.5291825,,,
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
22-09-2020,Assam,30128829,852233,1.030000012,45.84638239,15.9754566,,,
22-09-2020,Delhi,14857183,1557893,1.030045067,47.4436306,8.59445833,,,
22-09-2020,Jharkhand,32426600,445064,1.02996423,46.13965632,16.8880236,,,
22-09-2020,Maharashtra,91555394,16552127,1.030103261,45.07476894,57.5291825,,,
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
22-09-2020,Assam,30128829,852233,1.030000012,45.84638239,15.9754566,,,
22-09-2020,Delhi,14857183,1557893,1.030045067,47.4436306,8.59445833,,,
22-09-2020,Jharkhand,32426600,445064,1.02996423,46.13965632,16.8880236,,,
22-09-2020,Maharashtra,91555394,16552127,1.030103261,45.07476894,57.5291825,,,
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
22-09-2020,Assam,30128829,852233,1.030000012,45.84638239,15.9754566,,,
22-09-2020,Delhi,14857183,1557893,1.030045067,47.4436306,8.59445833,,,
22-09-2020,Jharkhand,32426600,445064,1.02996423,46.13965632,16.8880236,,,
22-09-2020,Maharashtra,91555394,16552127,1.030103261,45.07476894,57.5291825,,,
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
22-09-2020,Assam,30128829,852233,1.030000012,45.84638239,15.9754566,,,
22-09-2020,Delhi,14857183,1557893,1.030045067,47.4436306,8.59445833,,,
22-09-2020,Jharkhand,32426600,445064,1.02996423,46.13965632,16.8880236,,,
22-09-2020,Maharashtra,91555394,16552127,1.030103261,45.07476894,57.5291825,,,
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
22-09-2020,Assam,30128829,852233,1.030000012,45.84638239,15.9754566,,,
22-09-2020,Delhi,14857183,1557893,1.030045067,47.4436306,8.59445833,,,
22-09-2020,Jharkhand,32426600,445064,1.02996423,46.13965632,16.8880236,,,
22-09-2020,Maharashtra,91555394,16552127,1.030103261,45.07476894,57.5291825,,,
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
22-09-2020,Assam,30128829,852233,1.030000012,45.84638239,15.9754566,,,
22-09-2020,Delhi,14857183,1557893,1.030045067,47.4436306,8.59445833,,,
22-09-2020,Jharkhand,32426600,445064,1.02996423,46.13965632,16.8880236,,,
22-09-2020,Maharashtra,91555394,16552127,1.030103261,45.07476894,57.5291825,,,
22-09-2020,Nagaland,1849281,100844,1.029312602,44.04327476,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
23-09-2020,Assam,30065831,902456,1.030077921,45.87581001,15.9754566,,,
23-09-2020,Delhi,14756438,1641221,1.030086746,47.54277456,8.59445833,,,
23-09-2020,Jharkhand,32393826,471132,1.030072252,46.15394412,16.8880236,,,
23-09-2020,Maharashtra,90410985,17502433,1.030102501,45.2443326,57.5291825,,,
23-09-2020,Nagaland,1841275,107183,1.030014088,44.10121008,1.01287901,,,
24-09-2020,Assam,29999305,955535,1.030103555,45.90695265,15.9754566,,,
24-09-2020,Delhi,14651268,1728436,1.030064174,47.64729501,8.59445833,,,
24-09-2020,Jharkhand,32359178,498701,1.030076138,46.16934797,16.8880236,,,
24-09-2020,Maharashtra,89220644,18495786,1.030099505,45.42364947,57.5291825,,,
24-09-2020,Nagaland,1832814,113893,1.029914042,44.16338142,1.01287901,,,
24-09-2020,Assam,29999305,955535,1.030103555,45.90695265,15.9754566,,,
24-09-2020,Delhi,14651268,1728436,1.030064174,47.64729501,8.59445833,,,
24-09-2020,Jharkhand,32359178,498701,1.030076138,46.16934797,16.8880236,,,
24-09-2020,Maharashtra,89220644,18495786,1.030099505,45.42364947,57.5291825,,,
24-09-2020,Nagaland,1832814,113893,1.029914042,44.16338142,1.01287901,,,
24-09-2020,Assam,29999305,955535,1.030103555,45.90695265,15.9754566,,,
24-09-2020,Delhi,14651268,1728436,1.030064174,47.64729501,8.59445833,,,
24-09-2020,Jharkhand,32359178,498701,1.030076138,46.16934797,16.8880236,,,
24-09-2020,Maharashtra,89220644,18495786,1.030099505,45.42364947,57.5291825,,,
24-09-2020,Nagaland,1832814,113893,1.029914042,44.16338142,1.01287901,,,
24-09-2020,Assam,29999305,955535,1.030103555,45.90695265,15.9754566,,,
24-09-2020,Delhi,14651268,1728436,1.030064174,47.64729501,8.59445833,,,
24-09-2020,Jharkhand,32359178,498701,1.030076138,46.16934797,16.8880236,,,
24-09-2020,Maharashtra,89220644,18495786,1.030099505,45.42364947,57.5291825,,,
24-09-2020,Nagaland,1832814,113893,1.029914042,44.16338142,1.01287901,,,
24-09-2020,Assam,29999305,955535,1.030103555,45.90695265,15.9754566,,,
24-09-2020,Delhi,14651268,1728436,1.030064174,47.64729501,8.59445833,,,
24-09-2020,Jharkhand,32359178,498701,1.030076138,46.16934797,16.8880236,,,
24-09-2020,Maharashtra,89220644,18495786,1.030099505,45.42364947,57.5291825,,,
24-09-2020,Nagaland,1832814,113893,1.029914042,44.16338142,1.01287901,,,
24-09-2020,Assam,29999305,955535,1.030103555,45.90695265,15.9754566,,,
24-09-2020,Delhi,14651268,1728436,1.030064174,47.64729501,8.59445833,,,
24-09-2020,Jharkhand,32359178,498701,1.030076138,46.16934797,16.8880236,,,
24-09-2020,Maharashtra,89220644,18495786,1.030099505,45.42364947,57.5291825,,,
24-09-2020,Nagaland,1832814,113893,1.029914042,44.16338142,1.01287901,,,
24-09-2020,Assam,29999305,955535,1.030103555,45.90695265,15.9754566,,,
24-09-2020,Delhi,14651268,1728436,1.030064174,47.64729501,8.59445833,,,
